,Network,Show,date,Duration,Broadcast Week,Day Of Week,Hour Of Day,brand_id,favs,rtcount,twitter_polarity,twitter_subjectivity,youtube_polarity,youtube_subjectivity
8631,USA Network,Dateline,2018-07-17,15,29,2,4,priceline,23.5,2.5,0.0875,0.375,,
8632,Great American Country,Living Alaska,2018-07-17,15,29,2,11,priceline,23.5,2.5,0.0875,0.375,,
8633,Great American Country,Maine Cabin Masters,2018-07-17,15,29,2,18,priceline,23.5,2.5,0.0875,0.375,,
8634,Great American Country,Maine Cabin Masters,2018-07-17,15,29,2,14,priceline,23.5,2.5,0.0875,0.375,,
8635,Great American Country,Mountain Life,2018-07-17,15,29,2,2,priceline,23.5,2.5,0.0875,0.375,,
8636,Great American Country,More Country Music Videos,2018-07-17,15,29,2,9,priceline,23.5,2.5,0.0875,0.375,,
8637,truTV,truTV Top Funniest,2018-07-17,15,29,2,9,priceline,23.5,2.5,0.0875,0.375,,
8638,truTV,truTV Top Funniest,2018-07-17,15,29,2,10,priceline,23.5,2.5,0.0875,0.375,,
8639,truTV,truTV Top Funniest,2018-07-17,15,29,2,12,priceline,23.5,2.5,0.0875,0.375,,
8640,truTV,truTV Top Funniest,2018-07-17,15,29,2,11,priceline,23.5,2.5,0.0875,0.375,,
8641,truTV,The Carbonaro Effect,2018-07-17,15,29,2,16,priceline,23.5,2.5,0.0875,0.375,,
8642,truTV,Hack My Life,2018-07-17,15,29,2,14,priceline,23.5,2.5,0.0875,0.375,,
8643,Fusion TV,In Living Color,2018-07-17,15,29,2,0,priceline,23.5,2.5,0.0875,0.375,,
8644,Fusion TV,Drug Wars,2018-07-17,15,29,2,14,priceline,23.5,2.5,0.0875,0.375,,
8645,Fusion TV,Drug Wars,2018-07-17,15,29,2,15,priceline,23.5,2.5,0.0875,0.375,,
8646,Fusion TV,Drug Wars,2018-07-17,15,29,2,16,priceline,23.5,2.5,0.0875,0.375,,
8647,Fusion TV,Drug Wars,2018-07-17,15,29,2,17,priceline,23.5,2.5,0.0875,0.375,,
8648,Fusion TV,Drug Wars,2018-07-17,15,29,2,18,priceline,23.5,2.5,0.0875,0.375,,
8649,Fusion TV,Drug Wars,2018-07-17,15,29,2,19,priceline,23.5,2.5,0.0875,0.375,,
8650,Fusion TV,Big Papi Needs a Job,2018-07-17,15,29,2,2,priceline,23.5,2.5,0.0875,0.375,,
8651,Fusion TV,Big Papi Needs a Job,2018-07-17,15,29,2,11,priceline,23.5,2.5,0.0875,0.375,,
8652,Fusion TV,Big Papi Needs a Job,2018-07-17,15,29,2,11,priceline,23.5,2.5,0.0875,0.375,,
8653,Fusion TV,Big Papi Needs a Job,2018-07-17,15,29,2,13,priceline,23.5,2.5,0.0875,0.375,,
8654,Fusion TV,Capturing El Chapo,2018-07-17,15,29,2,6,priceline,23.5,2.5,0.0875,0.375,,
8655,Investigation Discovery,20/20 on ID,2018-07-17,15,29,2,11,priceline,23.5,2.5,0.0875,0.375,,
8656,Investigation Discovery,Murder by Numbers,2018-07-17,15,29,2,14,priceline,23.5,2.5,0.0875,0.375,,
8657,VICELAND,That's Delicious,2018-07-17,15,29,2,1,priceline,23.5,2.5,0.0875,0.375,,
8658,VICELAND,That's Delicious,2018-07-17,15,29,2,4,priceline,23.5,2.5,0.0875,0.375,,
8659,VICELAND,Vice Essentials,2018-07-17,15,29,2,16,priceline,23.5,2.5,0.0875,0.375,,
8660,VICELAND,Motherboard,2018-07-17,15,29,2,8,priceline,23.5,2.5,0.0875,0.375,,
8661,VICELAND,Most Expensivest,2018-07-17,15,29,2,19,priceline,23.5,2.5,0.0875,0.375,,
8662,VICELAND,Most Expensivest,2018-07-17,15,29,2,18,priceline,23.5,2.5,0.0875,0.375,,
8663,FOX News Channel,FOX and Friends,2018-07-17,15,29,2,7,priceline,23.5,2.5,0.0875,0.375,,
8664,FOX News Channel,America's Newsroom,2018-07-17,15,29,2,10,priceline,23.5,2.5,0.0875,0.375,,
8665,FOX News Channel,The Story With Martha MacCallum,2018-07-17,15,29,2,19,priceline,23.5,2.5,0.0875,0.375,,
8666,FXX,Raising Hope,2018-07-17,15,29,2,9,priceline,23.5,2.5,0.0875,0.375,,
8667,FXX,The Bourne Legacy,2018-07-17,15,29,2,16,priceline,23.5,2.5,0.0875,0.375,,
8668,History Channel,American Pickers,2018-07-17,15,29,2,0,priceline,23.5,2.5,0.0875,0.375,,
8669,History Channel,Forged in Fire,2018-07-17,15,29,2,17,priceline,23.5,2.5,0.0875,0.375,,
8670,NAT GEO WILD,When Sharks Attack,2018-07-17,15,29,2,18,priceline,23.5,2.5,0.0875,0.375,,
8671,NAT GEO WILD,Jobs That Bite!,2018-07-17,15,29,2,12,priceline,23.5,2.5,0.0875,0.375,,
8672,NAT GEO WILD,Shark Invasion,2018-07-17,15,29,2,17,priceline,23.5,2.5,0.0875,0.375,,
8673,TLC,Say Yes to the Dress,2018-07-17,15,29,2,13,priceline,23.5,2.5,0.0875,0.375,,
8674,TLC,Say Yes to the Dress,2018-07-17,15,29,2,14,priceline,23.5,2.5,0.0875,0.375,,
8675,TLC,Say Yes to the Dress,2018-07-17,15,29,2,16,priceline,23.5,2.5,0.0875,0.375,,
8676,TLC,Say Yes to the Dress: Atlanta,2018-07-17,15,29,2,11,priceline,23.5,2.5,0.0875,0.375,,
8677,TLC,Say Yes to the Dress: Atlanta,2018-07-17,15,29,2,12,priceline,23.5,2.5,0.0875,0.375,,
8678,TLC,90 Day Fiancé: Happily Ever After?,2018-07-17,15,29,2,0,priceline,23.5,2.5,0.0875,0.375,,
8679,TNT,Bones,2018-07-17,15,29,2,14,priceline,23.5,2.5,0.0875,0.375,,
8680,TNT,Bones,2018-07-17,15,29,2,15,priceline,23.5,2.5,0.0875,0.375,,
8681,TNT,Supernatural,2018-07-17,15,29,2,10,priceline,23.5,2.5,0.0875,0.375,,
8682,TNT,Supernatural,2018-07-17,15,29,2,12,priceline,23.5,2.5,0.0875,0.375,,
8683,TNT,Wild Wild West,2018-07-17,15,29,2,16,priceline,23.5,2.5,0.0875,0.375,,
8684,TNT,Wild Wild West,2018-07-17,15,29,2,17,priceline,23.5,2.5,0.0875,0.375,,
8685,Science Channel,What on Earth?,2018-07-17,15,29,2,17,priceline,23.5,2.5,0.0875,0.375,,
8686,Science Channel,What on Earth?,2018-07-17,15,29,2,13,priceline,23.5,2.5,0.0875,0.375,,
8687,Great American Country,Maine Cabin Masters,2018-07-17,15,29,2,22,priceline,23.5,2.5,0.0875,0.375,,
8688,TNT,Transformers,2018-07-17,15,29,2,20,priceline,23.5,2.5,0.0875,0.375,,
8689,FX,Mission: Impossible -- Ghost Protocol,2018-07-28,15,30,6,21,priceline,245.0,41.0,0.0,0.0,,
8690,Great American Country,Barnwood Builders,2018-07-28,15,30,6,21,priceline,245.0,41.0,0.0,0.0,,
8691,TLC,Four Weddings,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8692,Syfy,Hellboy II: The Golden Army,2018-07-28,15,30,6,21,priceline,245.0,41.0,0.0,0.0,,
8693,A&E,Live PD: Rewind,2018-07-28,15,30,6,20,priceline,245.0,41.0,0.0,0.0,,
8694,National Geographic,Tijuana Drug Lords,2018-07-28,15,30,6,20,priceline,245.0,41.0,0.0,0.0,,
8695,Investigation Discovery,Fear Thy Neighbor,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8696,HGTV,Mountain Life,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8697,Science Channel,What on Earth?,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8698,Fusion TV,Original Sin: Sex,2018-07-28,15,30,6,21,priceline,245.0,41.0,0.0,0.0,,
8699,FYI,Parking Wars,2018-07-28,15,30,6,20,priceline,245.0,41.0,0.0,0.0,,
8700,FYI,Parking Wars,2018-07-28,15,30,6,23,priceline,245.0,41.0,0.0,0.0,,
8701,MSNBC,Deadline: White House,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8702,MSNBC,Out of the Dark: Thai Cave Rescue,2018-07-28,15,30,6,20,priceline,245.0,41.0,0.0,0.0,,
8703,Freeform,Charlie and the Chocolate Factory,2018-07-28,15,30,6,20,priceline,245.0,41.0,0.0,0.0,,
8704,FOX News Channel,The Greg Gutfeld Show,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8705,FOX News Channel,Watters' World,2018-07-28,15,30,6,20,priceline,245.0,41.0,0.0,0.0,,
8706,TBS,The Big Bang Theory,2018-07-28,15,30,6,21,priceline,245.0,41.0,0.0,0.0,,
8707,FXX,Ride Along 2,2018-07-28,15,30,6,22,priceline,245.0,41.0,0.0,0.0,,
8708,Investigation Discovery,48 Hours on ID: Left for Dead,2018-07-28,15,30,6,0,priceline,245.0,41.0,0.0,0.0,,
8709,Investigation Discovery,People Magazine Investigates,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8710,Investigation Discovery,People Magazine Investigates,2018-07-28,15,30,6,10,priceline,245.0,41.0,0.0,0.0,,
8711,Fusion TV,Strange Medicine,2018-07-28,15,30,6,8,priceline,245.0,41.0,0.0,0.0,,
8712,Fusion TV,Laughs,2018-07-28,15,30,6,6,priceline,245.0,41.0,0.0,0.0,,
8713,Fusion TV,Laughs,2018-07-28,15,30,6,6,priceline,245.0,41.0,0.0,0.0,,
8714,Fusion TV,Laughs,2018-07-28,15,30,6,6,priceline,245.0,41.0,0.0,0.0,,
8715,Fusion TV,Car vs. America,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8716,Fusion TV,Disaster Movie,2018-07-28,15,30,6,18,priceline,245.0,41.0,0.0,0.0,,
8717,Fusion TV,Disaster Movie,2018-07-28,15,30,6,19,priceline,245.0,41.0,0.0,0.0,,
8718,Fusion TV,Disaster Movie,2018-07-28,15,30,6,19,priceline,245.0,41.0,0.0,0.0,,
8719,Fusion TV,Miami Porn: Sex Work in the Sunshine State,2018-07-28,15,30,6,1,priceline,245.0,41.0,0.0,0.0,,
8720,Fusion TV,Miami Porn: Sex Work in the Sunshine State,2018-07-28,15,30,6,1,priceline,245.0,41.0,0.0,0.0,,
8721,History Channel,Pawn Stars,2018-07-28,15,30,6,16,priceline,245.0,41.0,0.0,0.0,,
8722,History Channel,Mountain Men,2018-07-28,15,30,6,8,priceline,245.0,41.0,0.0,0.0,,
8723,History Channel,Mountain Men,2018-07-28,15,30,6,10,priceline,245.0,41.0,0.0,0.0,,
8724,TLC,Say Yes to the Dress: Atlanta,2018-07-28,15,30,6,18,priceline,245.0,41.0,0.0,0.0,,
8725,Big Ten Network,BTN Football in 60,2018-07-28,15,30,6,19,priceline,245.0,41.0,0.0,0.0,,
8726,Great American Country,Top 20 Country Countdown,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8727,Great American Country,Lakefront Bargain Hunt,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8728,CNN,New Day Saturday,2018-07-28,15,30,6,8,priceline,245.0,41.0,0.0,0.0,,
8729,CNN,Smerconish,2018-07-28,15,30,6,18,priceline,245.0,41.0,0.0,0.0,,
8730,CNN,CNN Newsroom With Ana Cabrera,2018-07-28,15,30,6,16,priceline,245.0,41.0,0.0,0.0,,
8731,CNN,CNN Newsroom With Ana Cabrera,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8732,CNN,CNN Newsroom With Ana Cabrera,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8733,CNN,CNN Newsroom With Fredricka Whitfield,2018-07-28,15,30,6,14,priceline,245.0,41.0,0.0,0.0,,
8734,CNN,CNN Newsroom With Fredricka Whitfield,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8735,CNN,CNN Newsroom With Fredricka Whitfield,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8736,CNN,CNN Newsroom With Fredricka Whitfield,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8737,TNT,Law & Order,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8738,TNT,Law & Order,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8739,TNT,Arrow,2018-07-28,15,30,6,2,priceline,245.0,41.0,0.0,0.0,,
8740,TNT,I Am Legend,2018-07-28,15,30,6,19,priceline,245.0,41.0,0.0,0.0,,
8741,TNT,Jack the Giant Slayer,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8742,Syfy,Futurama,2018-07-28,15,30,6,1,priceline,245.0,41.0,0.0,0.0,,
8743,Syfy,A Nightmare on Elm Street 2: Freddy's Revenge,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8744,A&E,Zombie House Flipping,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8745,A&E,Zombie House Flipping,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8746,A&E,Zombie House Flipping,2018-07-28,15,30,6,11,priceline,245.0,41.0,0.0,0.0,,
8747,A&E,Ozzy and Jack's World Detour,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8748,A&E,Ozzy and Jack's World Detour,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8749,A&E,Live PD,2018-07-28,15,30,6,16,priceline,245.0,41.0,0.0,0.0,,
8750,A&E,Live PD,2018-07-28,15,30,6,16,priceline,245.0,41.0,0.0,0.0,,
8751,A&E,Live PD,2018-07-28,15,30,6,17,priceline,245.0,41.0,0.0,0.0,,
8752,Freeform,Dark Shadows,2018-07-28,15,30,6,11,priceline,245.0,41.0,0.0,0.0,,
8753,truTV,Impractical Jokers: Inside Jokes,2018-07-28,15,30,6,5,priceline,245.0,41.0,0.0,0.0,,
8754,truTV,Impractical Jokers: Inside Jokes,2018-07-28,15,30,6,4,priceline,245.0,41.0,0.0,0.0,,
8755,FYI,Paranormal State,2018-07-28,15,30,6,11,priceline,245.0,41.0,0.0,0.0,,
8756,FYI,Paranormal State,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8757,FYI,Unsolved Mysteries,2018-07-28,15,30,6,16,priceline,245.0,41.0,0.0,0.0,,
8758,FYI,Unsolved Mysteries,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8759,FYI,Unsolved Mysteries,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8760,FYI,Unsolved Mysteries,2018-07-28,15,30,6,14,priceline,245.0,41.0,0.0,0.0,,
8761,FYI,Unsolved Mysteries,2018-07-28,15,30,6,17,priceline,245.0,41.0,0.0,0.0,,
8762,FYI,Storage Wars,2018-07-28,15,30,6,0,priceline,245.0,41.0,0.0,0.0,,
8763,FYI,Storage Wars,2018-07-28,15,30,6,2,priceline,245.0,41.0,0.0,0.0,,
8764,FYI,The Haunting Of ...,2018-07-28,15,30,6,8,priceline,245.0,41.0,0.0,0.0,,
8765,FYI,The Haunting Of ...,2018-07-28,15,30,6,7,priceline,245.0,41.0,0.0,0.0,,
8766,FYI,The Haunting Of ...,2018-07-28,15,30,6,7,priceline,245.0,41.0,0.0,0.0,,
8767,FYI,The Haunting Of ...,2018-07-28,15,30,6,9,priceline,245.0,41.0,0.0,0.0,,
8768,FYI,The Haunting Of ...,2018-07-28,15,30,6,10,priceline,245.0,41.0,0.0,0.0,,
8769,FYI,The Haunting Of ...,2018-07-28,15,30,6,10,priceline,245.0,41.0,0.0,0.0,,
8770,HGTV,Fixer Upper,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8771,HGTV,Fixer Upper,2018-07-28,15,30,6,18,priceline,245.0,41.0,0.0,0.0,,
8772,HGTV,My Lottery Dream Home,2018-07-28,15,30,6,3,priceline,245.0,41.0,0.0,0.0,,
8773,NAT GEO WILD,The Incredible Dr. Pol,2018-07-28,15,30,6,10,priceline,245.0,41.0,0.0,0.0,,
8774,TBS,Killers,2018-07-28,15,30,6,12,priceline,245.0,41.0,0.0,0.0,,
8775,TBS,Killers,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8776,TBS,Killers,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8777,TBS,Get Him to the Greek,2018-07-28,15,30,6,4,priceline,245.0,41.0,0.0,0.0,,
8778,TBS,Bad Teacher,2018-07-28,15,30,6,2,priceline,245.0,41.0,0.0,0.0,,
8779,MSNBC,MSNBC Live,2018-07-28,15,30,6,16,priceline,245.0,41.0,0.0,0.0,,
8780,MSNBC,MSNBC Live,2018-07-28,15,30,6,17,priceline,245.0,41.0,0.0,0.0,,
8781,MSNBC,MSNBC Live with Alex Witt,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8782,MSNBC,MSNBC Live with David Gura,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8783,FOX News Channel,Cavuto Live,2018-07-28,15,30,6,11,priceline,245.0,41.0,0.0,0.0,,
8784,Science Channel,Outrageous Acts of Science,2018-07-28,15,30,6,11,priceline,245.0,41.0,0.0,0.0,,
8785,Science Channel,Outrageous Acts of Science,2018-07-28,15,30,6,13,priceline,245.0,41.0,0.0,0.0,,
8786,Science Channel,Engineering Catastrophes,2018-07-28,15,30,6,1,priceline,245.0,41.0,0.0,0.0,,
8787,National Geographic,Locked Up Abroad,2018-07-28,15,30,6,3,priceline,245.0,41.0,0.0,0.0,,
8788,National Geographic,Tijuana Drug Lords,2018-07-28,15,30,6,17,priceline,245.0,41.0,0.0,0.0,,
8789,FXX,Trainwreck,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8790,FXX,Trainwreck,2018-07-28,15,30,6,15,priceline,245.0,41.0,0.0,0.0,,
8791,FXX,The Simpsons,2018-07-09,15,28,1,20,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8792,FXX,The Simpsons,2018-07-09,15,28,1,20,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8793,FXX,The Simpsons,2018-07-09,15,28,1,22,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8794,A&E,The First 48,2018-07-09,15,28,1,22,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8795,A&E,Cultureshock: The Osbournes: The Price of Reality,2018-07-09,15,28,1,20,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8796,Fusion TV,In Living Color,2018-07-09,15,28,1,21,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8797,Fusion TV,In Living Color,2018-07-09,15,28,1,23,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8798,Fusion TV,In Living Color,2018-07-09,15,28,1,21,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8799,WGN America,M*A*S*H,2018-07-09,15,28,1,20,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8800,FYI,Kitchen Nightmares,2018-07-09,15,28,1,23,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8801,FYI,Kitchen Nightmares,2018-07-09,15,28,1,22,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8802,USA Network,WWE Monday Night RAW,2018-07-09,15,28,1,21,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8803,MSNBC,The 11th Hour With Brian Williams,2018-07-09,15,28,1,23,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8804,TLC,90 Day Fiancé,2018-07-09,15,28,1,21,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8805,TLC,90 Day Fiancé,2018-07-09,15,28,1,23,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8806,History Channel,The Cars That Made America,2018-07-09,15,28,1,16,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8807,A&E,Storage Wars,2018-07-09,15,28,1,15,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8808,A&E,Storage Wars,2018-07-09,15,28,1,16,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8809,TNT,Charmed,2018-07-09,15,28,1,9,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8810,TNT,National Treasure,2018-07-09,15,28,1,1,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8811,TNT,Unknown,2018-07-09,15,28,1,3,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8812,Freeform,The Nanny,2018-07-09,15,28,1,7,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8813,Freeform,Reba,2018-07-09,15,28,1,12,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8814,Freeform,The Middle,2018-07-09,15,28,1,14,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
8815,Freeform,Mulan,2018-07-09,15,28,1,1,priceline,16.333333333333332,6.0,0.16666666666666666,0.16666666666666666,0.0,0.75
